rank	node	node_type	visit_count	visit_prob	degree	gat_hub_score	prad_annotation
3623	MYC	gene	110786	6.162e-05	439	0.00064346	(ergPRAD) MYC transcription factor; amplified at 8q24 in ~30% PRAD; cooperates with ERG fusion in ergPRAD progression; Drugs: BET inhibitors suppress MYC (JQ1, OTX015, ABBV-744, PLX51107); Aurora A inhibitors destabilize MYC (alisertib); CDK9 inhibitors (dinaciclib, AZD4573)
3624	SLC37A2	gene	110654	6.154e-05	426	0.00137702	
3625	C17orf76	gene	110625	6.153e-05	490	0.00086895	
3626	LITAF	gene	110611	6.152e-05	373	0.00584802	
3627	CATSPER2P1	gene	110571	6.15e-05	536	0.00070151	
3628	MSX2	gene	110283	6.134e-05	227	0.01691344	
3629	WDR93	gene	109989	6.117e-05	402	0.00353011	
3630	LOC147804	gene	109982	6.117e-05	527	0.00075457	
3631	BTG3	gene	109891	6.112e-05	372	0.00373948	
3632	ADH1C	gene	109866	6.11e-05	320	0.00848653	
3633	LRRK2	gene	109735	6.103e-05	421	0.00064597	
3634	CRYL1	gene	108952	6.06e-05	278	0.00975161	
3635	MN1	gene	108942	6.059e-05	324	0.00776526	
3636	ZP1	gene	108865	6.055e-05	371	0.00341812	
3637	PDE11A	gene	108594	6.04e-05	379	0.00308775	
3638	SYTL2	gene	108484	6.034e-05	366	0.00297271	
3639	STON2	gene	108305	6.024e-05	299	0.00742072	
3640	FAM119B	gene	108258	6.021e-05	429	0.00121051	
3641	PAIP2	gene	107816	5.996e-05	399	0.00343291	
3642	SLC38A9	gene	107709	5.99e-05	270	0.00922551	
3643	CAMKK1	gene	107668	5.988e-05	423	0.00420387	
3644	PGLYRP4	gene	107272	5.966e-05	525	0.00114788	
3645	PARK2	gene	107228	5.964e-05	550	0.00061263	
3646	METTL7B	gene	106854	5.943e-05	452	0.0025394	
3647	GPT	gene	106805	5.94e-05	457	0.00293554	
3648	LOC728819	gene	106092	5.901e-05	469	0.00088084	
3649	PLD6	gene	105538	5.87e-05	329	0.00742723	
3650	TMSB15B	gene	105035	5.842e-05	425	0.00114147	
3651	TRAFD1	gene	104720	5.824e-05	349	0.00555161	
3652	RTKN2	gene	104300	5.801e-05	282	0.00672871	
3653	ZSCAN2	gene	104266	5.799e-05	402	0.00270411	
3654	LOC100131726	gene	104153	5.793e-05	442	0.00091795	
3655	TTLL6	gene	103450	5.754e-05	424	0.00205008	
3656	INHBB	gene	103185	5.739e-05	301	0.00686986	
3657	PPP4R4	gene	103173	5.738e-05	393	0.00324364	
3658	RABL2B	gene	103162	5.738e-05	369	0.00377566	
3659	CTNS	gene	103055	5.732e-05	478	0.00111295	
3660	PGM2L1	gene	102939	5.725e-05	304	0.00435451	
3661	VSIG10L	gene	102899	5.723e-05	437	0.00126561	
3662	MFSD6L	gene	102703	5.712e-05	375	0.00142378	
3663	PCGEM1	gene	102655	5.709e-05	380	0.00121262	
3664	MOSPD1	gene	102329	5.691e-05	280	0.00782331	
3665	PYGL	gene	101933	5.669e-05	220	0.01250586	
3666	ELAVL3	gene	101680	5.655e-05	332	0.00460233	
3667	LOC220930	gene	101613	5.651e-05	494	0.00076441	
3668	HSPC159	gene	101478	5.644e-05	404	0.00122989	
3669	C9orf106	gene	101428	5.641e-05	442	0.00099032	
3670	CSDA	gene	100889	5.611e-05	340	0.00166628	
3671	OPRD1	gene	100795	5.606e-05	334	0.00566172	
3672	CLCN5	gene	100678	5.599e-05	221	0.01078474	
3673	C6orf106	gene	100638	5.597e-05	394	0.00127225	
3674	PION	gene	100602	5.595e-05	512	0.00058766	
3675	ATP6V1C2	gene	100587	5.594e-05	228	0.01242376	
3676	GPR110	gene	100263	5.576e-05	448	0.0009756	
3677	TNFRSF11B	gene	100180	5.572e-05	427	0.0030446	
3678	11-Mar	gene	100149	5.57e-05	405	0.00116122	
3679	CHRM5	gene	100049	5.564e-05	421	0.00233546	
3680	C6orf122	gene	99969	5.56e-05	397	0.00115226	
3681	AMELY	gene	99940	5.558e-05	326	0.00376595	
3682	LOC284632	gene	99881	5.555e-05	482	0.00065581	
3683	ELF5	gene	99843	5.553e-05	374	0.00290227	
3684	ACP5	gene	99285	5.522e-05	322	0.00551293	
3685	CCDC141	gene	99269	5.521e-05	331	0.00342421	
3686	PLA2G4C	gene	99057	5.509e-05	360	0.00155398	
3687	PDE7A	gene	98701	5.489e-05	308	0.00406002	
3688	PMAIP1	gene	98300	5.467e-05	255	0.00736589	
3689	KIF14	gene	97445	5.42e-05	369	0.00066681	
3690	KIAA0141	gene	97194	5.406e-05	404	0.00114087	
3691	LHFP	gene	97056	5.398e-05	415	0.0008299	
3692	FOXB2	gene	96939	5.391e-05	424	0.00093539	
3693	ST8SIA6	gene	96805	5.384e-05	289	0.00306909	
3694	IQSEC2	gene	96724	5.38e-05	339	0.00369565	
3695	FLJ35024	gene	96464	5.365e-05	419	0.00103838	
3696	ZNF673	gene	96446	5.364e-05	344	0.00166589	
3697	LOC647309	gene	96201	5.35e-05	381	0.00131479	
3698	CECR7	gene	96123	5.346e-05	489	0.00062464	
3699	HNMT	gene	95799	5.328e-05	331	0.00422747	
3700	RPS27A	gene	95778	5.327e-05	302	0.00066488	
3701	ROPN1B	gene	95693	5.322e-05	352	0.00145108	
3702	SEMA4G	gene	95281	5.299e-05	297	0.00434141	
3703	RAD51L1	gene	94692	5.267e-05	402	0.00099055	
3704	MOV10L1	gene	94624	5.263e-05	346	0.00369965	
3705	IRX2	gene	94514	5.257e-05	435	0.00167869	
3706	TRIM28	gene	94336	5.247e-05	358	0.00065229	
3707	C1RL	gene	94190	5.239e-05	235	0.01136818	
3708	ADCY2	gene	93987	5.227e-05	219	0.01163712	
3709	ZC3H12A	gene	93842	5.219e-05	229	0.01059179	
3710	TRIM16L	gene	93743	5.214e-05	358	0.0024346	
3711	FAM163A	gene	93548	5.203e-05	363	0.00348109	
3712	OR1J2	gene	92803	5.161e-05	148	0.02496576	
3713	TM7SF3	gene	92789	5.161e-05	296	0.00214748	
3714	SOLH	gene	92742	5.158e-05	366	0.00120403	
3715	SLC7A13	gene	92681	5.155e-05	347	0.00267277	
3716	ANKRD10	gene	92485	5.144e-05	324	0.00216654	
3717	C20orf197	gene	92475	5.143e-05	445	0.00068496	
3718	MST4	gene	92200	5.128e-05	303	0.00162072	
3719	LANCL3	gene	91992	5.116e-05	355	0.001591	
3720	TMEM178	gene	91956	5.114e-05	366	0.00107169	
3721	DKFZP586I1420	gene	91936	5.113e-05	435	0.0006762	
3722	ADK	gene	91812	5.106e-05	265	0.00606497	
3723	SLC22A3	gene	91688	5.099e-05	360	0.0026707	
3724	SLC35F1	gene	91605	5.095e-05	306	0.00285184	
3725	RAPGEF3	gene	91467	5.087e-05	243	0.00542464	
3726	ACER1	gene	91378	5.082e-05	144	0.02045958	
3727	GJD4	gene	91047	5.064e-05	151	0.02171261	
3728	DLX3	gene	90641	5.041e-05	305	0.00491311	
3729	MARS	gene	90447	5.03e-05	363	0.00105201	
3730	C4orf39	gene	90324	5.024e-05	377	0.00124292	
3731	DUSP10	gene	90273	5.021e-05	229	0.00751624	
3732	OR4N2	gene	89798	4.994e-05	125	0.03096595	
3733	PPAP2A	gene	89743	4.991e-05	324	0.00138444	
3734	ALAD	gene	89588	4.983e-05	179	0.01489342	
3735	EGFR	gene	89419	4.973e-05	280	0.00074105	[PRAD target] EGF receptor RTK; expressed in PRAD; Drugs: erlotinib (Tarceva), gefitinib (Iressa), osimertinib (Tagrisso); cetuximab (Erbitux) [anti-EGFR mAb]; limited single-agent PRAD efficacy
3736	SIAH3	gene	89138	4.958e-05	403	0.00090832	
3737	HHIPL2	gene	88793	4.938e-05	354	0.00112491	
3738	ZDHHC3	gene	88791	4.938e-05	275	0.00578065	
3739	UMODL1	gene	88514	4.923e-05	350	0.00252012	
3740	FLJ13224	gene	88386	4.916e-05	365	0.00101092	
3741	RNF4	gene	88375	4.915e-05	346	0.00067115	
3742	YPEL1	gene	88327	4.913e-05	360	0.0013779	
3743	LOC150185	gene	87909	4.889e-05	382	0.00090428	
3744	OR10H2	gene	87859	4.886e-05	209	0.00912064	
3745	TBXAS1	gene	87433	4.863e-05	288	0.00336414	
3746	MMEL1	gene	87385	4.86e-05	292	0.0017682	
3747	ECT2L	gene	86971	4.837e-05	261	0.00443187	
3748	IL1RL2	gene	86957	4.836e-05	117	0.02640314	
3749	SOX2	gene	86836	4.83e-05	321	0.00064667	
3750	C2orf43	gene	86804	4.828e-05	378	0.00096261	
3751	LOC145837	gene	86621	4.818e-05	321	0.00140397	
3752	ZNF311	gene	86473	4.809e-05	308	0.0025718	
3753	FAM102A	gene	86447	4.808e-05	273	0.00403053	
3754	TMEM117	gene	86330	4.801e-05	363	0.00121869	
3755	LOC100130987	gene	85612	4.762e-05	325	0.00130125	
3756	POFUT2	gene	85596	4.761e-05	322	0.00271113	
3757	MSX2P1	gene	85476	4.754e-05	425	0.00060236	
3758	FAM82B	gene	85393	4.749e-05	324	0.00122639	
3759	CYP1B1	gene	85057	4.731e-05	115	0.02604688	
3760	GGT3P	gene	84840	4.719e-05	286	0.00168134	
3761	HOXB3	gene	84802	4.716e-05	278	0.00396439	
3762	UPF0639	gene	84441	4.696e-05	328	0.00110338	
3763	LOC100130933	gene	84221	4.684e-05	306	0.00132621	
3764	NUDT9P1	gene	84166	4.681e-05	366	0.00085632	
3765	NKX6-1	gene	84051	4.675e-05	277	0.00439552	
3766	TMEM62	gene	83792	4.66e-05	245	0.00846512	
3767	CDC42	gene	83789	4.66e-05	299	0.00064968	
3768	KILLIN	gene	83636	4.652e-05	278	0.00165533	
3769	ENOX1	gene	83618	4.651e-05	333	0.00164647	
3770	ZNF239	gene	83426	4.64e-05	325	0.00146527	
3771	KCTD14	gene	83118	4.623e-05	287	0.00336138	
3772	SRCIN1	gene	83018	4.617e-05	273	0.00324493	
3773	TTPAL	gene	82988	4.616e-05	282	0.00375689	
3774	DNASE2B	gene	82957	4.614e-05	170	0.01513964	
3775	ST18	gene	82868	4.609e-05	270	0.00193795	
3776	FAM127C	gene	82386	4.582e-05	351	0.00100888	
3777	HNRNPH1	gene	82320	4.578e-05	294	0.0007069	
3778	GPR109B	gene	81810	4.55e-05	379	0.00066632	
3779	C10orf81	gene	81175	4.515e-05	347	0.00088778	
3780	KCNJ11	gene	80568	4.481e-05	152	0.01360755	
3781	UBA52	gene	80391	4.471e-05	241	0.00069391	
3782	HNF4G	gene	80253	4.463e-05	254	0.00355563	
3783	BPIL1	gene	80055	4.452e-05	287	0.00126722	
3784	AK5	gene	80016	4.45e-05	279	0.00450449	
3785	LOC158696	gene	79921	4.445e-05	372	0.00074376	
3786	CIT	gene	79840	4.44e-05	294	0.00061635	
3787	LOC157381	gene	79377	4.415e-05	295	0.0012139	
3788	C10orf25	gene	79282	4.409e-05	327	0.00103547	
3789	MYCN	gene	78847	4.385e-05	316	0.00061409	[PRAD target] N-MYC; amplified in ~40% NEPC; promotes neuroendocrine transdifferentiation; Drugs: alisertib (MLN8237) [AURKAi, destabilizes MYCN]; BET inhibitors (OTX015, JQ1)
3790	LOC152225	gene	78750	4.38e-05	293	0.00122179	
3791	TMEM8A	gene	78522	4.367e-05	288	0.00126686	
3792	C5orf62	gene	78468	4.364e-05	293	0.0012331	
3793	ZDHHC8P1	gene	78341	4.357e-05	315	0.0010057	
3794	C20orf152	gene	78233	4.351e-05	353	0.0008201	
3795	C8orf4	gene	78198	4.349e-05	326	0.00104326	
3796	LOC728723	gene	78182	4.348e-05	365	0.00071053	
3797	C21orf15	gene	78125	4.345e-05	389	0.00053576	
3798	ABCC6P2	gene	78023	4.339e-05	320	0.00099497	
3799	CPPED1	gene	78004	4.338e-05	238	0.00303553	
3800	GPR116	gene	77734	4.323e-05	324	0.00090142	
3801	SYTL5	gene	77401	4.305e-05	244	0.00380393	
3802	THPO	gene	77092	4.288e-05	155	0.01099471	
3803	RHOA	gene	77027	4.284e-05	277	0.00069209	
3804	NBPF1	gene	76950	4.28e-05	212	0.0045691	
3805	CTNNB1	gene	76219	4.239e-05	228	0.0007603	[PRAD target] Beta-catenin; WNT effector; activating mutations in ~5% mCRPC; Drugs: ipafricept (OMP-54F28, WNT ligand trap); WNT-974, LGK-974 (porcupine inhibitors); PRI-724 (CBP/beta-cat)
3806	ZNF135	gene	75797	4.216e-05	337	0.00072329	
3807	CCDC148	gene	75134	4.179e-05	187	0.00695291	
3808	RAB7L1	gene	74679	4.153e-05	225	0.00189377	
3809	SLC44A4	gene	74235	4.129e-05	228	0.00227855	
3810	DEPDC7	gene	73571	4.092e-05	250	0.00290254	
3811	MRI1	gene	73358	4.08e-05	239	0.00548464	
3812	ANKRD20B	gene	73208	4.072e-05	225	0.00158109	
3813	AKAP3	gene	73055	4.063e-05	132	0.01764128	
3814	SNAPC1	gene	72966	4.058e-05	175	0.00898013	
3815	PPP1R1B	gene	72939	4.057e-05	200	0.0037059	
3816	CUL7	gene	71994	4.004e-05	263	0.0005378	
3817	HSPA8	gene	71889	3.998e-05	221	0.0006604	
3818	LOC148709	gene	71880	3.998e-05	309	0.00083038	
3819	ACTB	gene	71770	3.992e-05	208	0.00074102	
3820	YWHAZ	gene	71445	3.974e-05	225	0.00076333	
3821	ESR1	gene	71426	3.973e-05	197	0.00080177	
3822	NR3C1	gene	71225	3.961e-05	254	0.00072932	
3823	TTC39A	gene	70863	3.941e-05	252	0.00273615	
3824	HSP90AB1	gene	70700	3.932e-05	200	0.0006792	
3825	OR4N4	gene	70453	3.918e-05	222	0.00166273	
3826	SAMD5	gene	70407	3.916e-05	242	0.00261326	
3827	NDNL2	gene	70268	3.908e-05	242	0.001301	
3828	RLTPR	gene	70040	3.895e-05	261	0.00118001	
3829	RNF138P1	gene	70029	3.895e-05	285	0.00102724	
3830	FAM129B	gene	69945	3.89e-05	254	0.00129818	
3831	HPGD	gene	69527	3.867e-05	150	0.01149384	
3832	ZNF559	gene	69224	3.85e-05	224	0.00394394	
3833	SLC15A2	gene	69222	3.85e-05	205	0.00454455	
3834	ELAC1	gene	69146	3.846e-05	215	0.00549257	
3835	IRX4	gene	68963	3.836e-05	198	0.00272411	
3836	C2orf58	gene	68930	3.834e-05	317	0.00069928	
3837	NPM1	gene	68393	3.804e-05	217	0.00057789	
3838	IL17D	gene	68259	3.796e-05	218	0.00358544	
3839	PHF17	gene	67919	3.777e-05	228	0.00118585	
3840	MAPK10	gene	67689	3.765e-05	271	0.00084269	
3841	BMI1	gene	67654	3.763e-05	226	0.00063322	
3842	EFTUD2	gene	67571	3.758e-05	241	0.00057431	
3843	LOC400027	gene	67052	3.729e-05	266	0.00110267	
3844	SRC	gene	66599	3.704e-05	169	0.00085223	[PRAD target] Non-receptor tyrosine kinase; promotes AR transactivation/invasion; Drugs: dasatinib (Sprycel) [SRC/BCR-ABL]; bosutinib (Bosulif); saracatinib (AZD0530); clinical trials in mCRPC
3845	LMBR1L	gene	66533	3.7e-05	244	0.00060716	
3846	ARSE	gene	66159	3.68e-05	215	0.00152463	
3847	LOC286002	gene	66131	3.678e-05	216	0.00135373	
3848	CD163L1	gene	65743	3.656e-05	225	0.00135304	
3849	FAM154A	gene	65681	3.653e-05	223	0.00140124	
3850	KIF20A	gene	65497	3.643e-05	224	0.00063776	
3851	YWHAB	gene	65446	3.64e-05	207	0.00079447	
3852	VCP	gene	65390	3.637e-05	195	0.00067177	
3853	C7orf42	gene	64898	3.609e-05	231	0.00125743	
3854	SYT9	gene	64703	3.599e-05	92	0.02262487	
3855	TMEM132D	gene	64350	3.579e-05	237	0.0011224	
3856	ZBTB8B	gene	64283	3.575e-05	218	0.00356196	
3857	LOC285780	gene	64235	3.573e-05	214	0.00142335	
3858	CYP4V2	gene	63359	3.524e-05	184	0.00395195	
3859	C10orf28	gene	63174	3.514e-05	217	0.00141949	
3860	TRIT1	gene	62900	3.498e-05	198	0.00221429	
3861	OSBP2	gene	62675	3.486e-05	246	0.00183689	
3862	C19orf45	gene	62463	3.474e-05	202	0.00155177	
3863	YWHAG	gene	62345	3.467e-05	204	0.00070944	
3864	DYTN	gene	62283	3.464e-05	220	0.00169277	
3865	PSPH	gene	62217	3.46e-05	182	0.00367121	
3866	ADAM21P1	gene	62166	3.458e-05	262	0.00081183	
3867	YWHAE	gene	61991	3.448e-05	198	0.00072394	
3868	ANLN	gene	61835	3.439e-05	207	0.00065393	
3869	H3C1	gene	61245	3.406e-05	199	0.00058717	
3870	HSPA4	gene	61171	3.402e-05	170	0.0006631	
3871	DPYS	gene	60933	3.389e-05	142	0.00602381	
3872	C1orf130	gene	60872	3.386e-05	189	0.00153488	
3873	FAM57A	gene	60757	3.379e-05	214	0.00121821	
3874	CALM3	gene	60611	3.371e-05	167	0.00096314	
3875	C10orf53	gene	60574	3.369e-05	197	0.00406862	
3876	HSCB	gene	60532	3.367e-05	219	0.00070347	
3877	KIF23	gene	60453	3.362e-05	194	0.00061342	
3878	RACK1	gene	60437	3.361e-05	179	0.00070146	
3879	HSPA5	gene	60175	3.347e-05	173	0.00073001	
3880	OBSL1	gene	59584	3.314e-05	207	0.00055913	
3881	POPDC3	gene	59466	3.307e-05	225	0.00103051	
3882	H2BC21	gene	59013	3.282e-05	188	0.00056635	
3883	BRCA1	gene	58959	3.279e-05	165	0.00062183	[PRAD target] HRR gene; mutations in ~3% mCRPC; Drugs: olaparib (Lynparza), rucaparib (Rubraca) [PARP inhibitors]
3884	RFWD2	gene	58849	3.273e-05	170	0.00170507	
3885	C12orf68	gene	58778	3.269e-05	187	0.0013991	
3886	RBM39	gene	58745	3.267e-05	193	0.00053923	
3887	PRC1	gene	58638	3.261e-05	195	0.00063962	
3888	C11orf65	gene	58610	3.26e-05	187	0.00215761	
3889	AGR2	gene	58384	3.247e-05	199	0.00070813	
3890	MGC27382	gene	58363	3.246e-05	177	0.00146879	
3891	RPS11	gene	58123	3.233e-05	184	0.00057473	
3892	TMEM204	gene	58122	3.233e-05	138	0.00697705	
3893	LOC284661	gene	57990	3.225e-05	204	0.0012031	
3894	HSPC072	gene	57949	3.223e-05	193	0.00140149	
3895	RPS2	gene	57445	3.195e-05	179	0.00059645	
3896	C15orf44	gene	57354	3.19e-05	213	0.00110386	
3897	BARX1	gene	57348	3.19e-05	136	0.00712143	
3898	SNRNP70	gene	57078	3.175e-05	207	0.00051867	
3899	RPS16	gene	56896	3.164e-05	186	0.00054835	
3900	NCRNA00158	gene	56657	3.151e-05	176	0.00146766	
3901	APOL3	gene	56544	3.145e-05	193	0.00167403	
3902	SUMO2	gene	56536	3.144e-05	180	0.00060625	
3903	H2AX	gene	56388	3.136e-05	164	0.00059845	
3904	KRAS	gene	56224	3.127e-05	191	0.00068745	[PRAD target] RAS oncogene; mutations rare in PRAD (~3%); Drugs: sotorasib (Lumakras) [KRAS G12C], adagrasib (Krazati) [KRAS G12C]; SHP2 inhibitors (TNO155) in combination; tumor-agnostic relevance
3905	CHD4	gene	56115	3.121e-05	175	0.0005543	
3906	HSPA1B	gene	56044	3.117e-05	153	0.00063022	
3907	LARP7	gene	56035	3.117e-05	179	0.00055341	
3908	ZNF492	gene	55947	3.112e-05	95	0.01760014	
3909	RPH3A	gene	55942	3.111e-05	120	0.01065296	
3910	RPS9	gene	55811	3.104e-05	172	0.00060222	
3911	DDX39A	gene	55298	3.076e-05	189	0.00095228	
3912	HEXIM1	gene	55034	3.061e-05	171	0.00056754	
3913	STAT3	gene	54650	3.039e-05	136	0.00079603	(ergPRAD) Signal transducer; activated downstream of IL-6/JAK in ergPRAD; ERG directly activates STAT3 in ergPRAD; Drugs: napabucasin (BBI608) [STAT3/cancer stem cell inhibitor]; silibinin [natural STAT3 inhibitor]; JAK inhibitors (ruxolitinib) upstream; clinical trials in PRAD
3914	RPS6	gene	54637	3.039e-05	163	0.00064776	
3915	RPL23	gene	54277	3.019e-05	170	0.00059888	
3916	RPS18	gene	54275	3.019e-05	167	0.0005966	
3917	FBXW7	gene	54162	3.012e-05	177	0.00055956	
3918	RPS8	gene	54111	3.01e-05	161	0.00060268	
3919	ODZ1	gene	53744	2.989e-05	182	0.00129443	
3920	G3BP1	gene	53655	2.984e-05	156	0.00063698	
3921	CDO1	gene	53647	2.984e-05	92	0.01621418	
3922	RPL11	gene	53452	2.973e-05	163	0.00065862	
3923	CDK9	gene	53309	2.965e-05	162	0.00058887	
3924	RPS3	gene	52845	2.939e-05	156	0.0006066	
3925	RPL4	gene	52499	2.92e-05	158	0.00059372	
3926	EWSR1	gene	52403	2.915e-05	169	0.00057801	
3927	LOC286367	gene	52318	2.91e-05	173	0.00134081	
3928	CLTC	gene	52289	2.908e-05	133	0.00067663	
3929	AR	gene	52264	2.907e-05	138	0.00074025	[PRAD target] Androgen receptor; primary PRAD driver; Drugs: enzalutamide (Xtandi), apalutamide (Erleada), darolutamide (Nubeqa) [ARSi]; abiraterone acetate (Zytiga) [CYP17A1i]; leuprolide, degarelix [GnRH agonist/antagonist]
3930	ZC3H18	gene	52118	2.899e-05	169	0.00057461	
3931	OR4M2	gene	52054	2.895e-05	157	0.0014781	
3932	CAV1	gene	51960	2.89e-05	125	0.00072037	
3933	RUVBL2	gene	51892	2.886e-05	139	0.00059458	
3934	SQSTM1	gene	51874	2.885e-05	135	0.0008067	
3935	YBX1	gene	51237	2.85e-05	146	0.0006155	
3936	PRPF8	gene	51144	2.844e-05	146	0.00060684	
3937	SLCO1B3	gene	51124	2.843e-05	105	0.01013371	
3938	RPS23	gene	51086	2.841e-05	152	0.00058683	
3939	YWHAH	gene	51079	2.841e-05	164	0.00072531	
3940	LOC219347	gene	50979	2.835e-05	171	0.00128181	
3941	DDB1	gene	50825	2.827e-05	138	0.00064619	
3942	RPS14	gene	50799	2.825e-05	154	0.00055557	
3943	YWHAQ	gene	50708	2.82e-05	140	0.00074641	
3944	MEPCE	gene	50702	2.82e-05	157	0.00056546	
3945	SKP1	gene	50693	2.819e-05	126	0.00084571	
3946	FLJ10038	gene	50644	2.817e-05	144	0.00182598	
3947	CALML5	gene	50601	2.814e-05	119	0.0010547	
3948	CHD3	gene	50492	2.808e-05	147	0.0005857	
3949	RPL3	gene	50320	2.799e-05	152	0.00055354	
3950	HNRNPA1	gene	50238	2.794e-05	151	0.00060447	
3951	H2AC8	gene	50097	2.786e-05	143	0.00055673	
3952	ECT2	gene	50093	2.786e-05	154	0.00062697	
3953	RPS3A	gene	50023	2.782e-05	144	0.00068607	
3954	BTF3	gene	49947	2.778e-05	155	0.00057696	
3955	MAPK1	gene	49939	2.777e-05	125	0.00072821	[PRAD target] ERK2; MAPK/ERK pathway effector; Drugs: ulixertinib (BVD-523) [ERK1/2i]; MK-8353, SCH900353 [ERKi]; downstream of RAS/RAF/MEK
3956	SLCO5A1	gene	49936	2.777e-05	72	0.01869988	
3957	PRKN	gene	49920	2.776e-05	142	0.00059865	
3958	RPS13	gene	49561	2.756e-05	144	0.00055999	
3959	RAC1	gene	49544	2.756e-05	147	0.00068269	
3960	POLR2C	gene	49470	2.751e-05	147	0.00064071	
3961	HSPA9	gene	49433	2.749e-05	132	0.00061681	
3962	RPL5	gene	49217	2.737e-05	138	0.0006323	
3963	RPL8	gene	49121	2.732e-05	144	0.00055818	
3964	MDM2	gene	49059	2.729e-05	128	0.0006864	[PRAD target] p53 negative regulator; amplified in ~5% mCRPC; Drugs: idasanutlin (RG7388) [MDM2i]; navtemadlin (AMG-232); milademetan (DS-3032b); siremadlin (HDM201); clinical trials in MDM2-amplified PRAD
3965	H3-3B	gene	48802	2.714e-05	126	0.00071408	
3966	RYBP	gene	48735	2.711e-05	148	0.00062877	
3967	APP	gene	48728	2.71e-05	120	0.00066946	
3968	LOC100130522	gene	48667	2.707e-05	154	0.00123341	
3969	CTTN	gene	48645	2.706e-05	124	0.0007745	
3970	RPLP0	gene	48371	2.69e-05	138	0.0006169	
3971	CYP4F11	gene	48360	2.69e-05	177	0.00175883	
3972	H3C13	gene	48324	2.688e-05	124	0.00066123	
3973	CSNK2A2	gene	48221	2.682e-05	143	0.00060231	
3974	POLR2A	gene	48124	2.677e-05	135	0.00058578	
3975	H2BC3	gene	47992	2.669e-05	132	0.00055323	
3976	PPP1CC	gene	47980	2.669e-05	136	0.00065047	
3977	C9orf78	gene	47939	2.666e-05	153	0.00056164	
3978	UFL1	gene	47912	2.665e-05	158	0.00063471	
3979	CUL1	gene	47814	2.659e-05	119	0.00072546	
3980	CDK1	gene	47796	2.658e-05	111	0.00071452	
3981	H3-4	gene	47780	2.657e-05	127	0.00067443	
3982	RPSA	gene	47693	2.653e-05	142	0.00058326	
3983	MED1	gene	47534	2.644e-05	136	0.00057676	
3984	RPS19	gene	47304	2.631e-05	135	0.00060883	
3985	TMEM105	gene	46913	2.609e-05	140	0.00156488	
3986	RPL10	gene	46912	2.609e-05	141	0.00052609	
3987	JUN	gene	46878	2.607e-05	120	0.00071183	
3988	SMARCA4	gene	46818	2.604e-05	118	0.00064823	
3989	SSRP1	gene	46791	2.602e-05	144	0.00060453	
3990	FAU	gene	46741	2.6e-05	124	0.00071883	
3991	RPL23A	gene	46717	2.598e-05	127	0.00064311	
3992	CALML3	gene	46703	2.597e-05	105	0.00113319	
3993	BRD7	gene	46539	2.588e-05	137	0.0006007	
3994	RIPPLY2	gene	46507	2.587e-05	83	0.01003667	
3995	FYN	gene	46483	2.585e-05	97	0.00088943	
3996	H3C12	gene	46422	2.582e-05	117	0.00067208	
3997	RUVBL1	gene	46342	2.577e-05	118	0.0005806	
3998	TRAF6	gene	46222	2.571e-05	113	0.00084078	
3999	PIK3R1	gene	46164	2.568e-05	101	0.00070856	[PRAD target] PI3K regulatory subunit p85alpha; mutations in mCRPC; Drugs: pan-PI3K inhibitors (buparlisib, copanlisib)
4000	RELA	gene	46163	2.567e-05	116	0.00074409	
4001	ILF3	gene	46131	2.566e-05	134	0.00060813	
4002	SRSF1	gene	46053	2.561e-05	127	0.00062015	
4003	UBE2I	gene	46015	2.559e-05	123	0.00074965	
4004	ACTG1	gene	45993	2.558e-05	116	0.00067928	
4005	RPL17	gene	45950	2.556e-05	132	0.0005363	
4006	DISC1	gene	45683	2.541e-05	132	0.00070045	
4007	MGC21881	gene	45671	2.54e-05	126	0.00197515	
4008	FOXA1	gene	45549	2.533e-05	129	0.00073557	[PRAD target] Pioneer transcription factor; AR co-activator; frequently mutated mCRPC; Drugs: AR inhibitors (enzalutamide) indirectly suppress FOXA1 activity
4009	TSKU	gene	45524	2.532e-05	54	0.0248071	
4010	MRPS5	gene	45487	2.53e-05	131	0.00059241	
4011	PABPC1	gene	45403	2.525e-05	117	0.00063839	
4012	PPP2R1A	gene	45382	2.524e-05	107	0.00068044	
4013	RPS5	gene	45354	2.522e-05	126	0.00050792	
4014	FUS	gene	45346	2.522e-05	127	0.00051667	
4015	RPL18	gene	45317	2.52e-05	121	0.00063372	
4016	H2AZ1	gene	45252	2.517e-05	123	0.00056929	
4017	RC3H2	gene	45187	2.513e-05	137	0.00053074	
4018	RPS7	gene	45170	2.512e-05	121	0.000633	
4019	WIT1	gene	45164	2.512e-05	121	0.00151805	
4020	FN1	gene	45157	2.512e-05	93	0.00099489	
4021	FLNA	gene	45147	2.511e-05	115	0.00070616	
4022	IFI16	gene	45082	2.507e-05	135	0.00058481	
4023	TUBB	gene	45066	2.506e-05	114	0.00070634	
4024	RPL6	gene	44929	2.499e-05	125	0.0005588	
4025	HIF1A	gene	44879	2.496e-05	110	0.0007314	
4026	RPL35	gene	44783	2.491e-05	122	0.00060147	
4027	EEF2	gene	44765	2.49e-05	122	0.00055759	
4028	HTT	gene	44743	2.488e-05	113	0.00064913	
4029	RPL19	gene	44668	2.484e-05	119	0.00059691	
4030	DAP3	gene	44663	2.484e-05	128	0.00052991	
4031	NFKB1	gene	44648	2.483e-05	117	0.00067927	
